2005;2005100;Sri Lanka;;144;B R;18.208;265;545;30;..;..;..;..;..;..;..;..;..;..;127;..;..;..;94;86;..;..;..;..;..;..;50;..;..;..;..;..;..;..;..;..;..;..;..;59;..;..;..;..;..;..;142;..;..;..;..;..;..;..;..;..;..;..;59;..;..;..;..;..;..;..;..;21;..;..;..;..;..;..;..;..;20;78;..;..;..;..;..;126;..;..;19;..;..;..;..;..;..;..;..;10;..;..;..;..;11.124;104;19;9;..;..;9;1.283;..;218;72;..;..;..;448;..;..;..;189;..;..;7;..;..;..;..;..;272;414;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;56;..;..;28;..;..;..;..;..;28;86;223;..;..;..;..;..;..;..;4;..;60;151;..;..;..;45;..;..;..;..;..;..;..;..;..;323;..;..;6;..;174;..;..;..;..;..;76;..;10;..;..;..;..;..;30;67;18;..;..;61;..;..;..;..;..;..;10;..;..;..;..;..;410;295;..;148;..;..;..;..;..;..;..;..;..;..;..
2005;2005101;South-Eastern Asia;;920;;3.178.392;55.768;154.802;432;235;208;..;..;1.078;..;..;207;54;23;8.926;586;..;..;3.371;104.118;..;..;361;..;..;..;..;205;..;..;1.777;..;2.038;..;..;..;..;202.168;..;2.735;..;..;..;..;..;49;288.023;29.542;8.082;11;..;..;..;..;3;..;57;..;..;..;2.746;3;507;..;..;..;188;137;..;..;..;..;..;..;..;..;145;651;..;..;..;..;..;921;..;..;83;..;..;..;456;131;..;..;..;..;..;..;20;9;101.334;390.604;444;156;69;..;230;574;..;13.705;2.419;..;119;..;20;..;304.594;..;54;..;..;1.361;..;..;..;..;..;493.698;..;..;..;..;..;..;..;..;33;..;..;..;..;..;..;..;573.492;..;..;59.485;1.501;..;3.239;..;..;115;..;..;776;168;43.412;521;..;160;..;209;55.167;39;333;23;49;8.105;..;..;57;37;1;..;..;..;..;..;..;..;..;1.051;..;..;..;..;32.948;..;..;..;..;250;334;..;38;10.107;4;2;51;..;241;283;632;..;..;55.317;37.524;..;..;..;..;100;361;..;..;..;..;..;177;26.153;..;22.891;..;..;..;..;..;62.769;..;..;..;..;..
2005;2005102;Brunei Darussalam;;96;B;43.176;107;324;..;..;..;..;..;..;..;..;..;..;..;224;..;..;..;..;116;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;892;244;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;459;4.759;..;..;..;..;..;..;..;79;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;20.525;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.164;131;..;82;..;..;..;..;..;..;..;262;..;..;..;..;..;7.470;..;..;..;..;69;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;644;..;..;..;..;..;..;..;..;726;..;..;..;..;..;..;..;..;..;4.036;..;..;..;..;..;..;..;..;..;..;..;..;..;820;..;43;..;..;..;..;..;..;..;..;..;..;..
2005;2005103;Cambodia;;116;B;56.520;624;1.422;..;..;..;..;..;..;..;..;..;..;..;65;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;33;..;..;..;..;..;..;953;74;..;..;..;..;..;..;..;..;..;..;..;..;26;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;146;..;..;..;..;..;23;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;36;36;..;..;..;..;..;10;..;71;..;..;..;..;..;..;175;..;..;..;..;..;..;..;..;..;..;58;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;26;..;..;33;16;..;..;..;..;..;..;..;..;..;33;..;..;..;..;..;110;..;..;..;..;29;..;..;..;26;..;..;..;..;..;..;..;..;..;..;..;..;..;..;65;..;..;..;..;..;..;..;..;20;..;..;..;..;..;..;..;..;..;23.639;..;..;..;..;..;..;..;..;..;..;..;..;..;42;..;126;..;..;..;..;..;28.603;..;..;..;..;..
2005;2005104;Indonesia;;360;B R;124.075;9.231;3.207;..;..;..;..;..;..;..;..;..;..;..;2.193;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;452;..;..;..;..;..;..;31.337;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.521;..;..;..;..;..;..;..;..;3.408;2.408;..;..;..;..;..;..;..;..;..;..;1.349;..;..;..;..;..;683;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.150;..;..;..;..;..;..;..;..;..;2.162;..;..;..;..;..;942;..;..;..;..;6.239;..;..;..;..;..;..;..;..;..;..;..;..;..;775;..;..;..;..;4.290;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;632;..;..;4.160;36.784;..;..;..;..;..;..;..;..;..;..;..;..;7.404;..;2.748;..;..;..;..;..;..;..;..;..;..;..
2005;2005105;Lao People's Democratic Republic;;418;C R;9.441;445;1.199;..;..;..;..;..;..;..;..;..;..;..;7;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;546;..;..;..;..;..;..;..;..;1.224;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;123;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;608;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5.289;..;..;..;..;..
2005;2005106;Malaysia;8;458;C R;726.737;25.067;34.431;109;..;..;..;..;..;..;..;..;..;..;1.805;..;..;..;..;80.998;..;..;..;..;..;..;..;..;..;..;..;..;1.699;..;..;..;..;3.187;..;..;..;..;..;..;..;..;13.992;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;42.447;318.481;..;129;..;..;..;..;..;4.724;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;35.471;..;..;50.491;..;..;795;..;..;..;..;..;..;..;6.643;..;..;..;..;..;38.800;..;..;..;..;476;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;27.098;..;..;..;..;216;..;..;..;1.277;..;..;..;..;..;..;..;..;..;11.194;..;..;..;..;..;..;..;..;..;..;..;..;..;2.443;..;..;..;..;..;..;..;24.764;..;..;..;..;..
2005;2005107;Myanmar;;104;C;38.519;1.693;3.139;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;265;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;18.286;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;14.192;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;944;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
2005;2005108;Philippines;;608;C R;124.445;10.435;22.870;319;235;208;..;..;1.078;..;..;207;54;23;808;586;..;..;3.371;328;..;..;361;..;..;..;..;205;..;..;1.661;..;339;..;..;..;..;70;..;651;..;..;..;..;..;49;35.277;105;..;11;..;..;..;..;..;..;..;..;..;..;2.368;..;364;..;..;..;188;137;..;..;..;..;..;..;..;..;145;133;..;..;..;..;..;494;..;..;83;..;..;..;456;131;..;..;..;..;..;..;20;9;1.533;1.857;437;..;69;..;230;409;..;2.038;11;..;119;..;20;..;207;..;54;..;..;12;..;..;..;..;..;116;..;..;..;..;..;..;..;..;33;..;..;..;..;..;..;..;138;..;..;219;74;..;34;..;..;115;..;..;448;168;482;521;..;160;..;209;..;39;33;23;49;671;..;..;57;11;..;..;..;..;..;..;..;..;..;276;..;..;..;..;41;..;..;..;..;..;334;..;38;23;..;2;51;..;31;102;..;..;..;44;740;..;..;..;..;100;361;..;..;..;..;..;177;13.944;..;13.626;..;..;..;..;..;180;..;..;..;..;..
2005;2005109;Singapore;;702;B;951.832;7.556;86.498;..;..;..;..;..;..;..;..;..;..;..;3.043;..;..;..;..;19.955;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.116;..;..;..;..;..;..;172.747;29.119;8.082;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;35.978;59.871;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;471.836;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.184;..;..;..;..;..;..;..;31.480;..;..;..;..;..;6.789;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3.825;..;..;..;..;..;..;..;..;..;8.293;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4.460;..;..;..;..;..;..;..;..;..;..;..
2005;2005110;Thailand;;764;B R;1.077.281;52;84;4;..;..;..;..;..;..;..;..;..;..;483;..;..;..;..;669;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;197.425;..;286;..;..;..;..;..;..;11.867;..;..;..;..;..;..;..;3;..;..;..;..;..;..;3;143;..;..;..;..;..;..;..;..;..;..;..;..;..;..;332;..;..;..;..;..;404;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3.720;270;7;27;..;..;..;155;..;3.114;..;..;..;..;..;..;302.013;..;..;..;..;..;..;..;..;..;..;388;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;534.912;..;..;6.989;130;..;1.067;..;..;..;..;..;328;..;1.158;..;..;..;..;..;677;..;130;..;..;376;..;..;..;..;1;..;..;..;..;..;..;..;..;..;..;..;..;..;198;..;..;..;..;34;..;..;..;4.176;4;..;..;..;210;181;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;307;..;1.140;..;..;..;..;..;3.814;..;..;..;..;..
2005;2005111;Timor-Leste;;626;B;5.704;76;592;..;..;..;..;..;..;..;..;..;..;..;284;..;..;..;..;57;..;..;..;..;..;..;..;..;..;..;116;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;391;..;..;..;..;..;..;..;..;..;57;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3.063;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;77;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;77;..;..;..;..;..;..;..;107;..;..;..;..;..;349;..;170;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;34;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;91;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;44;..;..;..;..;..;119;..;..;..;..;..
2005;2005112;Viet Nam;;704;C R;20.662;482;1.036;..;..;..;..;..;..;..;..;..;..;..;14;..;..;..;..;1.730;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;940;..;197;..;..;..;..;..;..;1.057;..;..;..;..;..;..;..;..;..;..;..;..;..;352;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;40;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;448;2.267;..;..;..;..;..;..;..;271;..;..;..;..;..;..;2.199;..;..;..;..;..;..;..;..;..;..;15;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.822;..;..;589;..;..;..;..;..;..;..;..;..;..;141;..;..;..;..;..;30;..;..;..;..;245;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;578;..;..;..;..;..;..;..;..;60;..;..;..;..;..;..;..;..;..;3.252;..;..;..;..;..;..;..;..;..;..;..;..;..;1.193;..;704;..;..;..;..;..;..;..;..;..;..;..
2005;2005113;Western Asia;;922;;8.221.721;280.764;296.197;75.360;1.690;20.414;..;..;..;..;..;18.420;94.921;..;4.330;10.300;239.444;..;5.865;267.843;..;16.609;7.568;..;..;..;..;3;1.252;3;4.796;40;38;259.909;..;..;..;..;18;5.242;..;..;6;2.298;..;1.735;18.332;53;..;1.421;..;..;..;28;..;186;37;..;5.578;901;66;263;2.881;3;..;6;3;464.373;3;..;4.314;471;61.931;..;..;3;1.421;30.770;..;..;..;..;68.194;154.029;57;..;40.955;..;..;24;..;..;..;..;..;3;..;..;8.598;40;958.929;440.713;46.167;380.638;665;..;47.693;4.414;6;1.168;115.822;12.591;89;..;20.342;3.649;3;3.480;39.754;..;..;11.865;..;4.373;30;3;3;340;..;..;36;..;..;83;3;..;1.258;..;..;115;..;..;88.146;6;40.472;..;..;60.071;15.212;..;256;3;3;2.591;..;..;1.899;5.416;376.427;..;3;..;6;1.074;255.935;42.158;144;..;5.966;355;12.301;..;77.763;146.679;..;..;..;..;..;..;..;..;..;20.443;28;1.009;3;..;144;..;245;81;..;38.839;7.741;3.255;2.298;156.192;1.334.828;125.238;3;48;3.794;7.663;241.109;1.772;73.425;3.299;..;..;..;..;9;17.630;33.998;3.157;..;..;3;96.499;24.159;44.367;74;52.659;..;3.073;29.195;..;326;54;..;..;187.751;61;122
2005;2005114;Armenia;;51;B R;277.718;7.574;9.467;..;..;..;..;..;..;..;..;..;..;..;..;..;220.472;..;..;..;..;314;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;19.669;264;..;..;788;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3.940;..;..;..;..;..;..;..;..;424;..;..;..;..;..;..;480;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;9.437;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.342;..;..;..;..;..;..;..;..;..;1.012;407;..;..;..;1.526;..;..;..;..;..;..;602;..;..;..;..;..;..;..;..
2005;2005115;Azerbaijan;9;31;B R;166.884;411;822;65;..;..;..;..;..;..;..;..;88.757;..;..;..;..;..;..;..;..;422;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;309;..;..;..;..;..;..;..;..;..;..;32.071;193;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;680;..;..;..;..;..;..;..;..;2.559;..;..;..;1.600;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;281;..;..;23.513;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;179;..;..;..;..;..;..;..;..;659;1.169;..;..;..;2.494;..;..;..;..;..;..;10.700;..;..;..;..;..;..;..;..
2005;2005116;Bahrain;;48;C;115.404;1.091;4.051;125;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;7.414;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;81;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;14.532;..;..;297;..;181;..;..;..;..;273;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;39.351;9.884;..;..;..;..;..;..;..;..;2.862;..;..;..;1.043;..;..;..;582;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;141;..;..;..;..;344;72;..;..;..;..;204;..;..;..;..;11.319;..;..;..;..;..;6.947;..;..;..;66;..;..;..;..;..;..;..;..;..;..;..;..;..;..;96;..;..;..;..;..;..;..;..;..;163;..;305;..;2.965;896;2.532;..;..;..;..;878;..;..;189;..;..;..;..;..;90;635;..;..;..;..;..;1.713;593;..;247;..;..;..;..;..;..;..;..;3.242;..;..
2005;2005117;Cyprus;10;196;B;66.744;308;115;2;80;12;..;..;..;..;..;25;380;..;1.039;140;15;..;34;9;..;180;94;..;..;..;..;3;25;3;25;..;3;2.946;..;..;..;..;18;541;..;..;6;..;..;20;555;..;..;64;..;..;..;3;..;34;12;..;..;304;15;255;66;3;..;6;3;1.476;3;..;3;15;34;..;..;3;252;374;..;..;..;..;4.919;1.008;28;..;7.113;..;..;..;..;..;..;..;..;3;..;..;143;18;772;103;315;69;352;..;118;169;6;34;112;100;28;..;69;9;3;80;853;..;..;66;..;51;6;3;3;20;..;..;9;..;..;..;3;..;28;..;..;..;..;..;20;6;23;..;..;6;195;..;39;3;3;92;..;..;88;18;25;..;3;..;6;15;4.568;364;31;..;3;6;520;..;2.637;5.229;..;..;..;..;..;..;..;..;..;73;3;935;3;..;18;..;58;6;..;3;1.859;..;77;5.432;103;180;3;..;410;167;538;3;9;149;..;..;..;..;9;9;221;6;..;..;3;1.510;42;13.427;51;1.139;..;3;28;..;25;37;..;..;6;61;122
2005;2005118;Georgia;11;268;B;40.656;421;1.290;18;6;10;..;..;..;..;..;7;5.269;..;..;11;3.605;..;..;..;..;814;13;..;..;..;..;..;..;..;..;..;..;117;..;..;..;..;..;..;..;..;..;..;..;..;36;..;..;..;..;..;..;..;..;..;5;..;..;20;..;..;..;..;..;..;..;..;..;..;..;78;..;..;..;..;8;25;..;..;..;..;..;317;..;..;72;..;..;..;..;..;..;..;..;..;..;..;26;..;12;..;50;..;..;..;11;6;..;..;..;682;..;..;..;154;..;123;5;..;..;..;..;149;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;20;..;..;..;..;..;..;..;..;7;..;..;..;..;..;..;..;..;..;6;..;..;..;..;18;..;119;..;..;..;..;360;..;153;19.417;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;9;..;..;..;..;..;..;7;..;87;..;..;..;..;..;..;..;..;132;121;..;..;..;6.340;..;9;..;39;..;..;452;..;..;..;..;..;..;..;..
2005;2005119;Iraq;;368;C R;52.032;345;13.114;166;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3.124;..;..;295;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;103;..;9.319;..;..;..;..;..;..;..;3.513;..;..;..;148;..;..;..;724;..;..;..;..;..;..;..;..;..;..;..;..;..;..;59;..;..;..;..;..;..;..;..;252;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;206;..;..;..;..;..;..;..;..;..;..;..;..;..;..;97;..;..;..;..;..;..;..;..;..;219;..;..;..;..;..;..;..;..;..;133;..;45;..;..;9.279;575;..;..;..;..;2.621;..;..;..;..;..;..;..;..;52;7.094;..;..;..;..;..;77;..;..;..;..;..;..;..;..;..;..;..;472;..;..
2005;2005120;Israel;;376;B R;1.021.698;233.515;12.403;1.375;..;19.904;..;..;..;..;..;18.320;..;..;1.509;3.007;7.402;..;..;..;..;14.655;2.894;..;..;..;..;..;..;..;4.480;..;..;9.756;..;..;..;..;..;3.742;..;..;..;..;..;1.687;414;..;..;1.304;..;..;..;..;..;..;..;..;..;..;..;..;1.073;..;..;..;..;11.289;..;..;..;..;33.746;..;..;..;282;18.462;..;..;..;..;7.860;13.985;..;..;1.362;..;..;..;..;..;..;..;..;..;..;..;7.463;..;9.564;..;26.154;36.518;..;..;..;2.768;..;..;..;6.103;..;..;..;1.139;..;3.235;3.160;..;..;9.679;..;4.019;..;..;..;..;..;..;..;..;..;..;..;..;1.153;..;..;..;..;..;84.709;..;..;..;..;..;2.829;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.010;..;39.837;..;..;..;..;9.161;..;62.551;76.270;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5.714;..;1.312;..;..;..;..;..;511;2.021;5.419;1.440;..;..;..;..;..;..;..;15.558;15.281;898;..;..;..;81.088;..;10.556;..;35.552;..;3.050;13.392;..;256;..;..;..;17.902;..;..
2005;2005121;Jordan;;400;C R;1.141.769;493;1.481;28;..;315;..;..;..;..;..;..;28;..;195;77;..;..;258;4.275;..;..;59;..;..;..;..;..;51;..;85;..;35;45;..;..;..;..;..;236;..;..;..;9;..;..;12.702;24;..;23;..;..;..;..;..;29;..;..;107;23;38;..;35;..;..;..;..;54.964;..;..;51;..;109;..;..;..;..;297;..;..;..;..;..;522;13;..;62;..;..;..;..;..;..;..;..;..;..;..;516;..;979;15.849;72;129.305;46;..;807;251;..;55;..;22;..;..;336;..;..;..;1.574;..;..;637;..;..;..;..;..;204;..;..;..;..;..;24;..;..;..;..;..;..;..;..;720;..;..;..;..;118;156;..;51;..;..;13;..;..;35;510;2.057;..;..;..;..;..;5.467;77;..;..;91;65;55;..;332;682;..;..;..;..;..;..;..;..;..;2.540;..;74;..;..;..;..;24;..;..;48;29;151;279;17.402;837.105;1.226;..;..;79;153;39.914;..;98;62;..;..;..;..;..;198;399;..;..;..;..;524;136;537;..;1.772;..;..;..;..;24;..;..;..;1.220;..;..
2005;2005122;Kuwait;;414;C R;414.747;5.002;24.032;448;..;..;..;..;..;..;..;..;..;..;..;..;..;..;360;28.461;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;291;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;47.572;..;..;1.058;..;744;..;..;..;..;614;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;131.933;37.404;..;..;..;..;..;..;..;..;9.689;..;..;..;..;..;..;..;1.516;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;535;..;..;..;..;476;296;..;..;..;..;389;..;..;..;..;42.293;..;..;..;..;..;23.848;..;..;..;105;..;..;..;..;..;..;..;..;..;..;..;..;..;..;386;..;..;..;..;..;..;..;..;..;708;..;..;..;10.868;3.192;12.116;..;..;..;..;3.704;..;..;612;..;..;..;..;..;323;2.691;..;..;..;..;..;7.331;2.557;..;943;..;..;..;..;..;..;..;..;12.250;..;..
2005;2005123;Lebanon;;422;B R;366.453;350;1.083;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;77;1.098;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3.752;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;34.791;..;..;..;..;..;..;..;..;..;88;..;..;..;..;..;155;..;..;..;..;..;..;..;..;..;..;..;..;..;..;153;..;252;3.815;..;40.365;..;..;238;..;..;..;465;..;..;..;99;..;..;..;..;..;..;188;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;213;..;..;..;..;..;..;..;..;..;..;..;..;..;..;151;608;..;..;..;..;..;1.467;..;..;..;..;..;..;..;..;202;..;..;..;..;..;..;..;..;..;750;..;..;..;..;..;..;..;..;..;..;..;45;..;5.140;258.467;363;..;..;..;..;10.762;..;..;..;..;..;..;..;..;..;118;..;..;..;..;155;..;159;..;523;..;..;..;..;..;..;..;..;361;..;..
2005;2005124;Oman;;512;C;138.318;2.549;8.066;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;173;6.939;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;9.681;..;..;..;..;..;..;..;..;..;302;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;61.420;16.589;..;1.222;..;..;..;..;..;..;2.935;..;..;..;64;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;181;..;..;..;..;..;..;..;..;..;8.962;..;..;..;..;..;6.106;..;..;..;42;..;..;..;..;..;..;..;..;..;..;..;..;..;..;198;..;..;..;..;..;..;..;..;..;..;..;..;..;5.431;..;2.960;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3.197;1.301;..;..;..;..;..;..;..;..;..;..;..;..;..
2005;2005125;Qatar;;634;C;147.598;1.588;5.613;158;..;..;..;..;..;..;..;..;..;..;..;..;..;..;132;8.884;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.271;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;12.679;..;..;276;..;256;..;..;..;..;183;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;35.480;21.064;..;..;..;..;..;..;..;..;5.610;..;..;..;1.632;..;..;..;847;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;262;..;..;..;..;5.826;95;..;..;..;..;238;..;..;..;..;9.091;..;..;..;..;..;11.466;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.364;..;..;..;..;..;..;..;..;..;169;..;321;..;4.291;1.644;2.516;..;..;..;..;814;..;..;723;..;..;..;..;..;108;789;..;..;..;..;..;6.139;729;..;295;..;..;..;..;..;..;..;..;4.045;..;..
